"","SiteName","Latitude","Longitude","Year","JulianDay","AphidCount","AphidDDS"
"4472","2007-Site-03",47.23448,-117.41432,2007,173,0,662.158545508008
"4473","2007-Site-03",47.23448,-117.41432,2007,176,1,686.098235722775
"4474","2007-Site-03",47.23448,-117.41432,2007,180,1,735.607234081602
"4475","2007-Site-03",47.23448,-117.41432,2007,184,0,787.49518851692
"4476","2007-Site-02",47.28155,-117.52916,2007,134,0,297.768575014969
"4477","2007-Site-02",47.28155,-117.52916,2007,137,0,331.863575014969
"4478","2007-Site-02",47.28155,-117.52916,2007,141,0,354.712000120133
"4479","2007-Site-02",47.28155,-117.52916,2007,144,1,376.044057609562
"4480","2007-Site-02",47.28155,-117.52916,2007,149,3,412.876861100797
"4481","2007-Site-02",47.28155,-117.52916,2007,152,2,451.078945157798
"4482","2007-Site-02",47.28155,-117.52916,2007,156,0,506.770029611726
"4483","2007-Site-02",47.28155,-117.52916,2007,159,1,525.277157538239
"4484","2007-Site-02",47.28155,-117.52916,2007,163,0,558.748131683324
"4485","2007-Site-02",47.28155,-117.52916,2007,166,0,587.173131683324
"4486","2007-Site-02",47.28155,-117.52916,2007,170,0,623.543131683324
"4487","2007-Site-02",47.28155,-117.52916,2007,173,0,664.486727443108
"4488","2007-Site-02",47.28155,-117.52916,2007,176,2,688.22112019002
"4489","2007-Site-02",47.28155,-117.52916,2007,180,1,737.998660519506
"4490","2007-Site-02",47.28155,-117.52916,2007,184,2,790.115436427955
"4491","2007-Site-01",47.31066,-117.39149,2007,134,0,284.330344936821
"4492","2007-Site-01",47.31066,-117.39149,2007,137,0,317.865344936821
"4493","2007-Site-01",47.31066,-117.39149,2007,141,0,339.656672160248
"4494","2007-Site-01",47.31066,-117.39149,2007,144,0,359.894685992829
"4495","2007-Site-01",47.31066,-117.39149,2007,149,1,395.064570793806
"4496","2007-Site-01",47.31066,-117.39149,2007,152,0,432.984988016763
"4497","2007-Site-01",47.31066,-117.39149,2007,156,0,487.64984502338
"4498","2007-Site-01",47.31066,-117.39149,2007,159,1,504.969914419077
"4499","2007-Site-01",47.31066,-117.39149,2007,163,0,537.493200656538
"4500","2007-Site-01",47.31066,-117.39149,2007,166,0,564.868200656538
"4501","2007-Site-01",47.31066,-117.39149,2007,170,0,599.903200656539
"4502","2007-Site-01",47.31066,-117.39149,2007,173,0,640.172495989358
"4503","2007-Site-01",47.31066,-117.39149,2007,176,2,663.430605471625
"4504","2007-Site-01",47.31066,-117.39149,2007,180,0,712.496717574693
"4505","2007-Site-01",47.31066,-117.39149,2007,184,0,763.800138957356
"4506","2021-Site-01",46.532817,-116.808683,2021,190,0,1003.16565693877
"4507","2021-Site-01",46.532817,-116.808683,2021,183,0,883.167067012475
"4508","2021-Site-01",46.532817,-116.808683,2021,176,0,746.296152912027
"4509","2021-Site-01",46.532817,-116.808683,2021,169,0,631.770243349389
"4510","2021-Site-01",46.532817,-116.808683,2021,162,0,542.652339540764
"4511","2021-Site-01",46.532817,-116.808683,2021,155,0,489.313900586698
"4512","2021-Site-01",46.532817,-116.808683,2021,148,1,392.216719594001
"4513","2021-Site-01",46.532817,-116.808683,2021,141,0,341.673017629781
"4514","2021-Site-01",46.532817,-116.808683,2021,134,0,292.363654563689
"4515","2021-Site-01",46.532817,-116.808683,2021,127,0,244.045061724779
"4516","2021-Site-01",46.532817,-116.808683,2021,119,0,184.268546735899
"4517","2021-Site-02",46.519722,-117.011944,2021,190,0,1021.73439695817
"4518","2021-Site-02",46.519722,-117.011944,2021,183,0,901.076082858317
"4519","2021-Site-02",46.519722,-117.011944,2021,176,0,762.516091745514
"4520","2021-Site-02",46.519722,-117.011944,2021,169,0,646.429815756673
"4521","2021-Site-02",46.519722,-117.011944,2021,162,0,557.444498534888
"4522","2021-Site-02",46.519722,-117.011944,2021,155,0,503.50085765387
"4523","2021-Site-02",46.519722,-117.011944,2021,148,0,405.365295846358
"4524","2021-Site-02",46.519722,-117.011944,2021,141,0,353.208746536291
"4525","2021-Site-02",46.519722,-117.011944,2021,134,0,302.593843466628
"4526","2021-Site-02",46.519722,-117.011944,2021,127,0,253.422461268853
"4527","2021-Site-02",46.519722,-117.011944,2021,119,0,191.965161487726
"4528","2021-Site-03",46.35600172,-116.8865907,2021,190,0,1208.00597742433
"4529","2021-Site-03",46.35600172,-116.8865907,2021,183,0,1079.46221484335
"4530","2021-Site-03",46.35600172,-116.8865907,2021,176,0,935.756728556825
"4531","2021-Site-03",46.35600172,-116.8865907,2021,169,0,810.295263056585
"4532","2021-Site-03",46.35600172,-116.8865907,2021,162,0,708.182637042978
"4533","2021-Site-03",46.35600172,-116.8865907,2021,155,0,638.912501171737
"4534","2021-Site-03",46.35600172,-116.8865907,2021,148,0,531.495107833479
"4535","2021-Site-03",46.35600172,-116.8865907,2021,141,0,465.475107833479
"4536","2021-Site-03",46.35600172,-116.8865907,2021,134,0,403.740611950442
"4537","2021-Site-03",46.35600172,-116.8865907,2021,127,0,343.523189318516
"4538","2021-Site-03",46.35600172,-116.8865907,2021,119,0,268.967801852851
"4539","2021-Site-04",46.59833164,-116.5586439,2021,190,0,966.659103811181
"4540","2021-Site-04",46.59833164,-116.5586439,2021,183,0,849.676739887229
"4541","2021-Site-04",46.59833164,-116.5586439,2021,176,0,715.919708276934
"4542","2021-Site-04",46.59833164,-116.5586439,2021,169,0,604.914583257458
"4543","2021-Site-04",46.59833164,-116.5586439,2021,162,0,516.808716989339
"4544","2021-Site-04",46.59833164,-116.5586439,2021,155,0,465.186149996472
"4545","2021-Site-04",46.59833164,-116.5586439,2021,148,0,370.719406338746
"4546","2021-Site-04",46.59833164,-116.5586439,2021,141,0,322.700865197732
"4547","2021-Site-04",46.59833164,-116.5586439,2021,127,0,229.004889519514
"4548","2021-Site-04",46.59833164,-116.5586439,2021,119,0,171.70881231898
"4549","2021-Site-05",46.90809362,-117.1193003,2021,190,0,965.405530317648
"4550","2021-Site-05",46.90809362,-117.1193003,2021,183,0,852.705517517288
"4551","2021-Site-05",46.90809362,-117.1193003,2021,176,0,719.011116976014
"4552","2021-Site-05",46.90809362,-117.1193003,2021,162,0,526.899390721527
"4553","2021-Site-05",46.90809362,-117.1193003,2021,155,0,476.442781120075
"4554","2021-Site-05",46.90809362,-117.1193003,2021,148,0,384.183515094682
"4555","2021-Site-05",46.90809362,-117.1193003,2021,141,0,334.16739466628
"4556","2021-Site-05",46.90809362,-117.1193003,2021,134,0,285.748440528622
"4557","2021-Site-05",46.90809362,-117.1193003,2021,127,0,241.063878274075
"4558","2021-Site-05",46.90809362,-117.1193003,2021,119,0,181.035677355433
"4559","2021-Site-06",46.80594158,-117.0653613,2021,190,0,964.729901142403
"4560","2021-Site-06",46.80594158,-117.0653613,2021,183,0,851.735106581502
"4561","2021-Site-06",46.80594158,-117.0653613,2021,176,0,717.468954108297
"4562","2021-Site-06",46.80594158,-117.0653613,2021,169,0,608.65941178972
"4563","2021-Site-06",46.80594158,-117.0653613,2021,162,0,524.546356569157
"4564","2021-Site-06",46.80594158,-117.0653613,2021,155,0,474.102425121184
"4565","2021-Site-06",46.80594158,-117.0653613,2021,148,0,381.664401006117
"4566","2021-Site-06",46.80594158,-117.0653613,2021,141,0,331.934473935978
"4567","2021-Site-07",46.513056,-116.835278,2021,190,0,1016.84864215014
"4568","2021-Site-07",46.513056,-116.835278,2021,183,0,895.976709285069
"4569","2021-Site-07",46.513056,-116.835278,2021,176,0,758.460083110816
"4570","2021-Site-07",46.513056,-116.835278,2021,169,0,642.937216450982
"4571","2021-Site-07",46.513056,-116.835278,2021,162,0,552.913095976206
"4572","2021-Site-07",46.513056,-116.835278,2021,155,0,498.553728212816
"4573","2021-Site-07",46.513056,-116.835278,2021,148,0,400.590580074342
"4574","2021-Site-07",46.513056,-116.835278,2021,141,0,349.061062961907
"4575","2021-Site-08",46.62624,-117.05331,2021,190,0,969.195105435021
"4576","2021-Site-08",46.62624,-117.05331,2021,183,0,852.788021788527
"4577","2021-Site-08",46.62624,-117.05331,2021,176,0,716.338408598044
"4578","2021-Site-08",46.62624,-117.05331,2021,169,10,604.447395325512
"4579","2021-Site-08",46.62624,-117.05331,2021,162,0,519.90050303508
"4580","2021-Site-08",46.62624,-117.05331,2021,155,0,470.087792008359
"4581","2021-Site-08",46.62624,-117.05331,2021,148,0,375.814182328117
"4582","2021-Site-08",46.62624,-117.05331,2021,141,0,327.054276907899
"4583","2021-Site-09",46.485,-117.108889,2021,190,0,997.256298612152
"4584","2021-Site-09",46.485,-117.108889,2021,183,0,876.591969082816
"4585","2021-Site-09",46.485,-117.108889,2021,176,0,737.934503827668
"4586","2021-Site-09",46.485,-117.108889,2021,169,10,622.341466845348
"4587","2021-Site-09",46.485,-117.108889,2021,162,0,535.475193066993
"4588","2021-Site-09",46.485,-117.108889,2021,155,0,484.135979710745
"4589","2021-Site-09",46.485,-117.108889,2021,148,0,386.986248716361
"4590","2021-Site-09",46.485,-117.108889,2021,141,0,337.142765949411
"4591","2021-Site-10",46.595674,-116.925314,2021,190,0,987.156533722873
"4592","2021-Site-10",46.595674,-116.925314,2021,183,0,868.533820351939
"4593","2021-Site-10",46.595674,-116.925314,2021,176,0,731.684266805372
"4594","2021-Site-10",46.595674,-116.925314,2021,169,10,618.141968107403
"4595","2021-Site-10",46.595674,-116.925314,2021,162,0,531.285794011663
"4596","2021-Site-10",46.595674,-116.925314,2021,155,0,479.856862558172
"4597","2021-Site-10",46.595674,-116.925314,2021,148,0,383.818241155135
"4598","2021-Site-10",46.595674,-116.925314,2021,141,0,334.363824471045
"4599","2021-Site-11",46.484722,-117.035278,2021,190,0,1041.80934006057
"4600","2021-Site-11",46.484722,-117.035278,2021,183,0,919.740523263739
"4601","2021-Site-11",46.484722,-117.035278,2021,176,0,780.278190467141
"4602","2021-Site-11",46.484722,-117.035278,2021,169,10,662.67623390378
"4603","2021-Site-11",46.484722,-117.035278,2021,162,0,572.237764755008
"4604","2021-Site-11",46.484722,-117.035278,2021,155,0,516.817381648248
"4605","2021-Site-11",46.484722,-117.035278,2021,148,0,417.403461852846
"4606","2021-Site-11",46.484722,-117.035278,2021,141,0,363.866721948939
"4607","2021-Site-12",46.72786,-116.95574,2021,190,0,978.989526131941
"4608","2021-Site-12",46.72786,-116.95574,2021,183,0,864.304384240497
"4609","2021-Site-12",46.72786,-116.95574,2021,176,0,729.383122280315
"4610","2021-Site-12",46.72786,-116.95574,2021,169,1,618.946492366879
"4611","2021-Site-12",46.72786,-116.95574,2021,162,0,533.327748525423
"4612","2021-Site-12",46.72786,-116.95574,2021,155,1,481.722629978463
"4613","2021-Site-12",46.72786,-116.95574,2021,148,8,387.825903741767
"4614","2021-Site-12",46.72786,-116.95574,2021,141,0,337.521243807418
"4615","2021-Site-12",46.72786,-116.95574,2021,134,0,288.35327934495
"4616","2021-Site-12",46.72786,-116.95574,2021,127,1,241.993114325222
"4617","2021-Site-13",46.70198745,-117.1408546,2021,190,0,1001.46215879827
"4618","2021-Site-13",46.70198745,-117.1408546,2021,183,0,886.866513625881
"4619","2021-Site-13",46.70198745,-117.1408546,2021,176,0,750.603688110649
"4620","2021-Site-13",46.70198745,-117.1408546,2021,169,2,638.989841083115
"4621","2021-Site-13",46.70198745,-117.1408546,2021,162,0,552.604260356288
"4622","2021-Site-13",46.70198745,-117.1408546,2021,155,0,499.519276492458
"4623","2021-Site-13",46.70198745,-117.1408546,2021,148,0,404.933568459844
"4624","2021-Site-13",46.70198745,-117.1408546,2021,141,0,352.173251950746
"4625","2021-Site-13",46.70198745,-117.1408546,2021,134,0,302.030117217744
"4626","2021-Site-13",46.70198745,-117.1408546,2021,127,0,255.001519736193
"4627","2022-Site-01",46.351285,-116.90108,2022,202,0,1185.73890666923
"4628","2022-Site-01",46.351285,-116.90108,2022,195,0,1066.23429431775
"4629","2022-Site-01",46.351285,-116.90108,2022,188,7,945.599004609593
"4630","2022-Site-01",46.351285,-116.90108,2022,181,0,836.410635143289
"4631","2022-Site-01",46.351285,-116.90108,2022,174,9,729.961607757517
"4632","2022-Site-01",46.351285,-116.90108,2022,167,35,645.514400859956
"4633","2022-Site-01",46.351285,-116.90108,2022,160,10,573.424400859956
"4634","2022-Site-01",46.351285,-116.90108,2022,153,26,487.939400859956
"4635","2022-Site-01",46.351285,-116.90108,2022,146,0,417.568448458851
"4636","2022-Site-01",46.351285,-116.90108,2022,139,0,355.632971575632
"4637","2022-Site-01",46.351285,-116.90108,2022,132,0,304.400524811674
"4638","2022-Site-01",46.351285,-116.90108,2022,125,0,272.883553886324
"4639","2022-Site-02",46.787915,-117.218478,2022,202,4,915.677601388632
"4640","2022-Site-02",46.787915,-117.218478,2022,195,2,812.389781325995
"4641","2022-Site-02",46.787915,-117.218478,2022,188,5,708.264409205925
"4642","2022-Site-02",46.787915,-117.218478,2022,181,0,617.947888086741
"4643","2022-Site-02",46.787915,-117.218478,2022,174,9,526.869432485399
"4644","2022-Site-02",46.787915,-117.218478,2022,167,5,458.924432485399
"4645","2022-Site-02",46.787915,-117.218478,2022,160,7,400.770033037488
"4646","2022-Site-02",46.787915,-117.218478,2022,153,0,331.315033037488
"4647","2022-Site-02",46.787915,-117.218478,2022,146,0,278.600366494262
"4648","2022-Site-02",46.787915,-117.218478,2022,139,1,233.915946191213
"4649","2022-Site-02",46.787915,-117.218478,2022,132,0,198.4765406696
"4650","2022-Site-02",46.787915,-117.218478,2022,125,0,178.473101602284
"4651","2022-Site-03",46.5997353,-116.53503,2022,202,2,891.41199047315
"4652","2022-Site-03",46.5997353,-116.53503,2022,195,6,785.090667774482
"4653","2022-Site-03",46.5997353,-116.53503,2022,188,0,677.785892102713
"4654","2022-Site-03",46.5997353,-116.53503,2022,181,0,583.423844471275
"4655","2022-Site-03",46.5997353,-116.53503,2022,174,0,491.194526709973
"4656","2022-Site-03",46.5997353,-116.53503,2022,167,0,425.559526709973
"4657","2022-Site-03",46.5997353,-116.53503,2022,160,1,371.669526709973
"4658","2022-Site-03",46.5997353,-116.53503,2022,153,0,302.609526709973
"4659","2022-Site-03",46.5997353,-116.53503,2022,146,0,249.349526709973
"4660","2022-Site-03",46.5997353,-116.53503,2022,139,0,203.907179769553
"4661","2022-Site-03",46.5997353,-116.53503,2022,132,0,170.870721307284
"4662","2022-Site-03",46.5997353,-116.53503,2022,125,0,151.395915469999
"4663","2022-Site-04",46.50603,-116.8277,2022,202,0,946.631093223414
"4664","2022-Site-04",46.50603,-116.8277,2022,195,5,836.442945331293
"4665","2022-Site-04",46.50603,-116.8277,2022,188,12,726.030639475067
"4666","2022-Site-04",46.50603,-116.8277,2022,181,0,630.017259745002
"4667","2022-Site-04",46.50603,-116.8277,2022,174,4,534.365159360321
"4668","2022-Site-04",46.50603,-116.8277,2022,167,9,465.025159360321
"4669","2022-Site-04",46.50603,-116.8277,2022,160,1,407.930159360321
"4670","2022-Site-04",46.50603,-116.8277,2022,153,6,336.650159360321
"4671","2022-Site-04",46.50603,-116.8277,2022,146,0,281.855159360321
"4672","2022-Site-04",46.50603,-116.8277,2022,139,0,233.858869244674
"4673","2022-Site-04",46.50603,-116.8277,2022,132,1,197.742271667495
"4674","2022-Site-04",46.50603,-116.8277,2022,125,0,176.956233080613
"4675","2022-Site-05",46.697694,-117.134694,2022,202,0,920.376086350377
"4676","2022-Site-05",46.697694,-117.134694,2022,195,0,816.135524454676
"4677","2022-Site-05",46.697694,-117.134694,2022,188,0,711.165578793882
"4678","2022-Site-05",46.697694,-117.134694,2022,181,7,620.261109402514
"4679","2022-Site-05",46.697694,-117.134694,2022,174,3,528.386969522188
"4680","2022-Site-05",46.697694,-117.134694,2022,167,2,460.181969522188
"4681","2022-Site-05",46.697694,-117.134694,2022,153,0,332.519455049967
"4682","2022-Site-05",46.697694,-117.134694,2022,146,0,279.854455049967
"4683","2022-Site-05",46.697694,-117.134694,2022,139,0,234.704744508851
"4684","2022-Site-05",46.697694,-117.134694,2022,132,0,199.199293869209
"4685","2022-Site-05",46.697694,-117.134694,2022,125,0,179.293453890113
"4686","2022-Site-06",47.032496,-117.027121,2022,202,0,853.628972892657
"4687","2022-Site-06",47.032496,-117.027121,2022,195,0,753.726337623305
"4688","2022-Site-06",47.032496,-117.027121,2022,188,0,652.499033768424
"4689","2022-Site-06",47.032496,-117.027121,2022,181,0,563.595657037474
"4690","2022-Site-06",47.032496,-117.027121,2022,174,1,475.639543861268
"4691","2022-Site-06",47.032496,-117.027121,2022,167,0,411.654543861268
"4692","2022-Site-06",47.032496,-117.027121,2022,160,0,358.227437144626
"4693","2022-Site-06",47.032496,-117.027121,2022,153,0,291.967437144626
"4694","2022-Site-06",47.032496,-117.027121,2022,146,0,242.438813560615
"4695","2022-Site-06",47.032496,-117.027121,2022,139,0,202.04756981901
"4696","2022-Site-06",47.032496,-117.027121,2022,132,0,171.269054663077
"4697","2022-Site-06",47.032496,-117.027121,2022,125,0,153.078595452012
"4698","2022-Site-07",46.484304,-117.959813,2022,181,5,847.951139171401
"4699","2022-Site-07",46.484304,-117.959813,2022,174,46,741.458638380442
"4700","2022-Site-07",46.484304,-117.959813,2022,167,1,656.151434698118
"4701","2022-Site-08",46.591494,-116.945917,2022,209,5,1024.06628143748
"4702","2022-Site-08",46.591494,-116.945917,2022,202,3,902.746458840038
"4703","2022-Site-08",46.591494,-116.945917,2022,195,19,795.67202814969
"4704","2022-Site-08",46.591494,-116.945917,2022,188,0,688.265725614728
"4705","2022-Site-08",46.591494,-116.945917,2022,181,0,595.838389850839
"4706","2022-Site-08",46.591494,-116.945917,2022,174,1,502.849993750084
"4707","2022-Site-08",46.591494,-116.945917,2022,167,0,436.354993750084
"4708","2022-Site-08",46.591494,-116.945917,2022,160,0,381.800000179998
"4709","2022-Site-09",46.419808,-117.819865,2022,202,1,990.754365636751
"4710","2022-Site-09",46.419808,-117.819865,2022,195,21,879.641744042971
"4711","2022-Site-09",46.419808,-117.819865,2022,188,66,768.973656184431
"4712","2022-Site-09",46.419808,-117.819865,2022,181,5,671.709929000161
"4713","2022-Site-09",46.419808,-117.819865,2022,174,0,574.047100303702
"4714","2022-Site-09",46.419808,-117.819865,2022,167,0,501.792100303702
"4715","2022-Site-10",46.725315,-116.949348,2022,209,0,1023.3816656284
"4716","2022-Site-10",46.725315,-116.949348,2022,202,2,905.1235470244
"4717","2022-Site-10",46.725315,-116.949348,2022,195,0,800.905738137108
"4718","2022-Site-10",46.725315,-116.949348,2022,188,1,695.807350489703
"4719","2022-Site-10",46.725315,-116.949348,2022,181,0,604.141779982759
"4720","2022-Site-10",46.725315,-116.949348,2022,174,0,512.635976633818
"4721","2022-Site-10",46.725315,-116.949348,2022,167,0,445.735976633818
"4722","2022-Site-10",46.725315,-116.949348,2022,160,0,389.500551239194
"4723","2022-Site-11",46.515522,-116.82184,2022,209,0,1055.28033950194
"4724","2022-Site-11",46.515522,-116.82184,2022,202,0,932.425762184277
"4725","2022-Site-11",46.515522,-116.82184,2022,195,0,822.749930937651
"4726","2022-Site-11",46.515522,-116.82184,2022,188,0,712.912700873331
"4727","2022-Site-11",46.515522,-116.82184,2022,181,0,617.645510834245
"4728","2022-Site-11",46.515522,-116.82184,2022,174,0,522.635191484567
"4729","2022-Site-12",46.53591,-116.859392,2022,209,0,1033.67602873803
"4730","2022-Site-12",46.53591,-116.859392,2022,202,0,911.048559857481
"4731","2022-Site-12",46.53591,-116.859392,2022,195,0,802.269306337507
"4732","2022-Site-12",46.53591,-116.859392,2022,188,0,693.32500150043
